timestamp,cluster1_count,cluster1_avg_ms,cluster1_p95_ms,cluster2_count,cluster2_avg_ms,cluster2_p95_ms,cluster3_count,cluster3_avg_ms,cluster3_p95_ms
09:44:10,663,74.7,118.7,589,75.5,127.6,418,63.1,90.1
09:44:20,621,183.9,762.3,573,65.9,103.1,417,63.4,102.4
09:44:30,657,172.1,794.4,572,70.2,112.5,431,65.1,101.8
09:44:40,650,88.3,153.3,561,67.1,109.3,388,185.6,983.7
09:44:50,665,85.9,152.9,554,230.0,1058.1,413,101.0,367.1
09:45:00,658,79.5,131.9,560,100.5,303.4,383,240.0,987.0
09:45:10,671,82.2,137.9,583,75.7,127.9,441,65.1,100.7
09:45:20,649,72.1,111.4,561,130.8,573.6,418,63.2,98.8
09:45:30,615,176.5,668.9,591,63.3,97.1,420,66.3,106.7
09:45:40,655,169.6,739.5,548,171.3,871.7,420,65.2,98.3
09:45:50,636,157.4,696.9,587,62.4,95.4,423,65.0,105.4
09:46:00,681,89.4,163.9,555,155.4,927.4,417,65.6,113.9
09:46:10,643,147.3,628.5,567,104.9,312.4,425,72.2,121.8
09:46:20,642,158.3,633.1,569,119.3,500.3,417,66.9,101.9
09:46:30,638,133.1,578.4,568,85.2,198.0,403,141.5,652.2
09:46:40,661,86.3,148.2,585,82.4,147.2,428,68.5,111.7
09:46:50,650,103.4,229.7,575,72.0,118.6,425,64.1,102.4
09:47:00,668,98.9,202.3,549,76.2,138.9,407,128.3,620.6
09:47:10,655,84.0,176.7,587,135.0,586.2,417,66.8,110.9
09:47:20,657,82.8,140.1,565,115.4,467.4,425,67.0,105.7
09:47:30,648,121.8,406.3,567,79.5,136.1,414,141.0,722.1
09:47:40,681,84.6,172.6,593,65.0,103.5,390,186.2,749.1
09:47:50,631,180.3,790.9,516,197.5,984.7,407,110.8,530.0
09:48:00,642,76.2,129.6,572,107.5,353.9,398,68.9,118.6
09:48:10,608,78.1,147.5,508,114.0,470.4,369,63.0,96.6
09:48:20,560,108.2,404.4,503,71.4,168.3,366,69.1,128.3
09:48:30,532,63.0,102.1,478,60.1,88.2,327,63.4,98.5
09:48:40,517,68.3,110.3,445,92.2,351.4,341,59.9,79.7
09:48:50,487,58.2,74.6,418,57.5,70.3,296,56.8,66.8
09:49:00,439,59.1,81.0,388,57.5,71.8,274,62.1,87.6
09:49:10,409,63.9,96.8,352,61.5,85.6,260,56.6,68.4
09:49:20,390,55.3,67.2,343,55.4,66.6,248,56.1,66.7
09:49:30,337,105.9,533.0,299,55.1,67.0,215,54.4,64.2
09:49:40,321,57.3,76.3,279,54.1,63.4,206,55.1,64.4
09:49:50,268,113.9,516.4,246,104.1,540.0,183,112.1,567.9
09:50:00,260,56.1,67.0,227,54.7,64.1,160,63.3,115.6
09:50:10,229,54.2,61.9,195,54.7,62.9,136,55.6,65.0
09:50:20,183,55.3,63.3,159,53.5,60.8,120,55.1,65.6
09:50:30,155,53.6,62.0,145,53.1,62.1,96,53.4,61.7
09:50:40,128,53.6,63.2,113,53.9,64.1,80,54.2,63.2
09:50:50,99,54.5,63.1,89,54.5,62.4,62,55.3,63.8
09:51:00,95,54.1,61.9,79,54.0,62.4,69,55.9,65.9
09:51:10,94,54.4,62.4,81,53.9,61.8,60,54.8,62.1
09:51:20,98,54.7,62.7,84,53.6,60.3,62,55.2,62.1
09:51:30,99,55.5,65.9,79,54.6,62.5,60,55.5,65.4
09:51:40,93,54.5,63.0,81,53.1,59.3,64,53.8,59.7
09:51:50,97,55.0,62.1,82,54.8,62.8,64,55.1,63.9
09:52:00,98,54.3,61.4,79,54.1,60.9,58,55.9,65.0
09:52:10,95,57.9,65.6,82,54.7,63.1,64,54.6,63.0
09:52:20,92,55.5,63.0,84,54.0,63.4,64,53.9,59.5
09:52:30,92,54.8,63.2,83,54.3,61.4,66,57.9,65.9
09:52:40,97,54.7,62.1,82,54.3,62.5,64,54.7,62.2
09:52:50,51,55.3,61.9,41,54.5,60.1,30,54.4,62.5
