timestamp,cluster1_count,cluster1_avg_ms,cluster1_p95_ms,cluster2_count,cluster2_avg_ms,cluster2_p95_ms,cluster3_count,cluster3_avg_ms,cluster3_p95_ms
17:19:30,554,61.0,103.0,472,92.2,310.0,348,154.6,767.1
17:19:40,581,59.2,98.6,509,158.7,826.2,363,50.7,62.2
17:19:50,573,64.8,118.9,509,59.8,102.6,346,131.8,836.4
17:20:00,569,62.5,110.2,472,151.7,681.9,356,77.3,235.5
17:20:10,500,303.2,986.9,499,53.4,75.1,363,51.4,66.7
17:20:20,499,282.2,1081.6,505,83.5,263.6,353,56.4,64.3
17:20:30,550,169.4,800.7,487,130.3,582.9,349,85.7,369.3
17:20:40,583,58.8,96.6,487,110.3,480.7,319,137.1,984.6
17:20:50,554,133.6,722.0,491,59.0,102.0,369,109.6,520.0
17:21:00,497,95.6,398.8,466,89.3,281.1,320,50.2,62.7
17:21:10,511,53.2,72.5,437,54.5,85.9,301,97.5,500.1
17:21:20,474,54.9,84.7,412,53.6,75.7,297,50.4,62.1
17:21:30,450,57.1,85.0,384,71.4,129.3,269,54.0,67.0
17:21:40,421,52.7,67.4,369,54.4,82.7,260,50.2,60.7
17:21:50,386,51.9,74.5,340,80.6,415.3,245,48.5,57.9
17:22:00,367,50.3,68.2,327,51.1,69.9,225,52.4,59.1
17:22:10,339,88.9,314.9,302,52.1,72.8,212,49.7,64.0
17:22:20,300,49.6,63.3,269,49.1,59.3,196,48.8,58.9
17:22:30,274,138.6,593.6,248,50.4,62.5,166,47.9,55.1
17:22:40,276,49.3,59.2,229,49.1,60.2,163,48.2,57.2
17:22:50,233,49.0,61.8,192,112.5,527.6,148,47.6,56.9
17:23:00,192,73.4,238.6,179,51.0,63.6,126,48.8,60.2
17:23:10,179,139.8,815.7,159,47.7,55.9,111,48.0,58.5
17:23:20,149,48.2,55.8,130,50.0,56.9,97,48.2,61.1
17:23:30,131,48.6,60.9,111,48.7,60.8,82,48.5,60.0
17:23:40,98,100.0,296.1,80,152.0,812.0,61,96.5,258.9
17:23:50,96,48.0,57.7,83,48.3,56.1,62,47.7,59.8
17:24:00,95,47.9,54.1,84,48.1,55.8,58,46.8,53.1
17:24:10,92,47.8,59.0,79,47.5,55.1,65,46.5,55.9
17:24:20,94,52.1,62.6,80,53.1,78.3,62,65.5,200.8
17:24:30,66,51.4,56.9,57,48.5,58.9,40,47.9,61.0
